entry_time,entry_price,qty,sl,tp,atr,exit_time,exit_price,exit_reason,pnl_usdt,pnl_pct
2024-01-28 20:00,41987.04,0.01027,41850.65,42918.06,232.76,2024-01-29 14:00,41850.65,SL,-1.8305,-0.42
2024-01-31 02:00,42925.88,0.0083,42569.14,44075.51,287.41,2024-01-31 10:00,42569.14,SL,-3.3143,-0.93
2024-01-31 13:00,42846.72,0.0089,43088.36,43913.98,266.81,2024-01-31 19:00,43088.36,SL,1.7671,0.46
2024-01-31 22:00,42698.73,0.00656,41973.92,44148.34,362.4,2024-02-01 00:00,42432.48,SIGNAL,-2.025,-0.72
2024-02-13 17:00,48893.03,0.00549,51817.85,50622.42,432.35,2024-02-15 15:00,51817.85,SL,15.7728,5.88
2024-02-20 02:00,51762.8,0.00875,51211.37,52865.67,275.72,2024-02-20 03:00,51528.65,SIGNAL,-2.4997,-0.55
2024-03-05 23:00,63787.73,0.00154,60667.32,70028.55,1560.2,2024-03-06 00:00,63365.75,SIGNAL,-0.7474,-0.76
2024-03-10 23:00,69024.84,0.00527,68112.49,70849.53,456.17,2024-03-11 00:00,68112.49,SL,-5.167,-1.42
2024-03-11 01:00,68367.47,0.00413,71235.07,70679.32,577.96,2024-03-12 15:00,71235.07,SL,11.549,4.09
2024-03-12 17:00,71163.64,0.00272,72149.29,74720.5,889.22,2024-03-13 13:00,72149.29,SL,2.4847,1.28
2024-03-27 16:00,69313.24,0.00315,70329.9,72385.73,768.12,2024-03-29 03:00,70329.9,SL,2.9809,1.37
2024-03-29 08:00,70002.92,0.00539,69514.18,71806.73,450.95,2024-03-29 15:00,69514.18,SL,-3.009,-0.8
2024-04-09 10:00,70637.21,0.00444,69735.16,72815.41,544.55,2024-04-09 14:00,69735.16,SL,-4.3147,-1.38
2024-05-20 00:00,66526.45,0.0076,66483.78,67794.34,316.97,2024-05-20 06:00,66483.78,SL,-0.8296,-0.16
2024-05-23 00:00,69569.31,0.00475,69200.73,71594.05,506.18,2024-05-23 12:00,69200.73,SL,-2.0795,-0.63
2024-06-06 20:00,70790.73,0.00602,71111.26,72384.28,398.39,2024-06-07 12:00,71111.26,SL,1.5015,0.35
2024-07-18 00:00,64507.98,0.00481,64042.87,66506.56,499.64,2024-07-18 14:00,64042.87,SL,-2.5452,-0.82
2024-07-18 16:00,63967.9,0.0049,62990.61,65922.49,488.65,2024-07-18 20:00,63762.18,SIGNAL,-1.3204,-0.42
2024-07-22 15:00,67130.93,0.00481,67205.78,69119.15,497.05,2024-07-23 01:00,67205.78,SL,0.0368,0.01
2024-07-23 08:00,66954.89,0.00518,66031.18,68802.31,461.85,2024-07-23 11:00,66609.33,SIGNAL,-2.135,-0.62
2024-08-20 18:00,59250.64,0.00498,58557.19,61165.75,478.78,2024-08-21 03:00,59260.68,SIGNAL,-0.2451,-0.08
2024-08-26 08:00,63801.74,0.00803,63225.68,64989.04,296.83,2024-08-26 14:00,63225.68,SL,-5.1335,-1.0
2024-08-26 16:00,63768.7,0.00623,63008.74,65288.64,379.98,2024-08-26 21:00,63008.74,SL,-5.1271,-1.29
2024-09-22 11:00,62846.78,0.01046,62694.78,63746.93,225.04,2024-09-22 22:00,62694.78,SL,-2.2457,-0.34
2024-09-25 18:00,63414.35,0.0064,62775.93,64882.4,367.01,2024-09-25 22:00,63198.73,SIGNAL,-1.7845,-0.44
2024-10-13 16:00,62691.73,0.00917,65576.21,63713.79,255.52,2024-10-15 03:00,65576.21,SL,25.8493,4.5
2024-10-25 21:00,67365.2,0.00437,66263.62,69568.35,550.79,2024-10-25 22:00,66559.79,SIGNAL,-3.8105,-1.29
2024-11-14 16:00,89287.51,0.00183,87067.65,94525.47,1309.49,2024-11-14 21:00,87067.65,SL,-4.2217,-2.58
2024-11-15 00:00,87958.14,0.00193,86093.93,92910.01,1237.97,2024-11-15 07:00,87524.39,SIGNAL,-1.0061,-0.59
2024-11-18 14:00,90398.32,0.00299,90495.81,93581.24,795.73,2024-11-18 18:00,90495.81,SL,0.0209,0.01
2024-11-23 17:00,97998.69,0.00503,97588.05,99892.06,473.34,2024-11-24 10:00,97588.05,SL,-2.5564,-0.52
2024-12-01 03:00,96433.09,0.00548,97041.85,98164.16,432.77,2024-12-02 03:00,97041.85,SL,2.8042,0.53
2024-12-06 01:00,98216.5,0.00135,95779.94,105248.89,1758.1,2024-12-06 12:00,97538.65,SIGNAL,-1.0468,-0.79
2024-12-08 10:00,99348.47,0.00455,99972.25,101434.58,521.53,2024-12-09 00:00,99972.25,SL,2.3833,0.53
2025-01-16 15:00,99395.47,0.00291,104157.09,102668.87,818.35,2025-01-17 23:00,104157.09,SL,13.5532,4.69
2025-01-20 02:00,102028.35,0.00174,99256.0,107573.04,1386.17,2025-01-20 03:00,101790.04,SIGNAL,-0.5918,-0.33
2025-01-22 17:00,104450.15,0.00253,102733.43,108265.34,953.8,2025-01-22 22:00,103762.92,SIGNAL,-2.0012,-0.76
2025-03-06 19:00,88614.71,0.0021,88057.94,93196.77,1145.52,2025-03-07 00:00,88057.94,SL,-1.3541,-0.73
2025-03-07 01:00,88352.11,0.00145,85043.81,94968.72,1654.15,2025-03-07 03:00,86904.26,SIGNAL,-2.2254,-1.74
2025-03-20 17:00,84177.52,0.00319,83560.53,87185.75,752.06,2025-03-21 11:00,83962.47,SIGNAL,-0.9538,-0.36
2025-03-26 20:00,87367.28,0.00416,86661.91,89669.62,575.58,2025-03-27 13:00,86661.91,SL,-3.2949,-0.91
2025-03-27 14:00,87384.63,0.00463,86354.31,89445.26,515.16,2025-03-27 15:00,86887.1,SIGNAL,-2.7059,-0.67
2025-04-13 14:00,84177.31,0.00406,83573.57,86518.88,585.39,2025-04-13 19:00,83573.57,SL,-2.7905,-0.82
2025-04-13 23:00,83843.76,0.00335,83884.11,86669.55,706.45,2025-04-14 15:00,83884.11,SL,-0.1458,-0.05
2025-04-24 09:00,92569.38,0.00383,92926.73,95038.69,617.33,2025-04-25 02:00,92926.73,SL,1.0127,0.29
2025-04-27 13:00,94154.15,0.00671,93775.7,95567.15,353.25,2025-04-27 22:00,93775.7,SL,-3.1686,-0.5
2025-04-29 23:00,94351.08,0.00464,94379.75,96383.93,508.21,2025-04-30 12:00,94379.75,SL,-0.3049,-0.07
2025-05-03 12:00,96216.54,0.00701,95804.25,97561.65,336.28,2025-05-03 23:00,95804.25,SL,-3.5617,-0.53
2025-05-17 02:00,103389.3,0.00462,102697.75,105422.5,508.3,2025-05-17 09:00,102793.69,SIGNAL,-3.2266,-0.68
2025-05-19 07:00,103329.52,0.00273,101619.95,106748.65,854.78,2025-05-19 10:00,102812.58,SIGNAL,-1.6919,-0.6
2025-05-23 13:00,109744.62,0.00275,108047.16,113139.56,848.73,2025-05-23 16:00,108047.16,SL,-4.9651,-1.65
2025-05-27 03:00,109001.05,0.00342,108880.31,111717.9,679.21,2025-05-27 21:00,108880.31,SL,-0.7853,-0.21
